xgb_30,lgb_30,lgb_40,lgb_50,nn_v1
3406.44794921875,3502.933627126825,3598.8943659344427,3680.2078624289475,4147.507666015625
1601.4760986328124,1422.6055674992265,1512.253113440524,1481.8992332072517,1690.33349609375
2038.9628173828125,2013.996764227611,2177.6972561584566,2092.6516481113713,1868.7031005859376
3168.193212890625,3021.542839612493,2964.2193971730603,2985.4479551506734,3187.570947265625
1527.934130859375,1614.9587104573638,1798.8041565267754,1750.1786062928645,1696.6548095703124
2935.916162109375,3133.580735541939,2911.525327392086,3276.9294545407074,3359.44931640625
1642.526123046875,1868.4708671984633,1940.053274338851,1856.212027813404,1902.2353759765624
925.044482421875,849.7901159526324,869.2403645320735,1012.8635981686779,700.664111328125
2460.83076171875,2169.954658495654,2271.5402190684945,2405.9223613522354,2046.654541015625
587.974267578125,731.0705966843709,733.5591549286835,706.7569468556014,985.5347290039062
566.1527282714844,486.56593535493437,668.4934498209348,631.3584697483218,649.02958984375
2346.899169921875,2495.6496811776624,2643.679835637124,2595.7783428773705,2016.444775390625
1333.6501953125,1252.0829163137146,1108.5598405034918,1235.5247200084304,1337.9820068359375
3269.485498046875,3225.0798506912543,3172.4260125143105,3328.6523601526933,4021.35341796875
2405.894677734375,2363.3772516755735,2378.983216177358,2528.856963842293,3027.136181640625
282.3985290527344,513.8802174424052,575.5804287587723,527.3854339724152,374.0412353515625
1791.9267822265624,1588.509116849145,1592.1038404280637,1689.254947559375,2338.792431640625
653.4291625976563,668.1046394632283,710.5128065537976,671.0334933004231,411.37940673828126
1959.708984375,1980.0216306473922,2013.8904804342642,2048.7898429350253,1779.20234375
2499.38515625,2548.87397950432,2283.8137760634386,2363.4141622336983,3071.0634765625
3408.84423828125,3589.9239472197128,3575.0615430760868,3595.732168749575,3389.285693359375
1938.3770263671875,1585.3301982633343,1672.627249104342,1706.2639022715691,1821.172705078125
2516.0859375,2432.1039082090965,2599.8253665841025,2441.8317090409732,2600.7390625
2453.67900390625,2694.480499915333,2694.87950517791,2847.359327505464,2787.823095703125
2418.87578125,2197.088297376154,2221.7610492979784,2330.4998050605495,2289.72802734375
1538.470947265625,1518.7038345503292,1444.1966726830426,1530.1644533529739,1431.99091796875
2946.15869140625,2612.332605351253,2664.4777787236453,2710.8824549154265,3226.335498046875
1458.8380126953125,1361.6321993157167,1526.5503125514972,1414.3215857967828,910.2624267578125
1629.6047607421874,1682.213165440741,1586.1420342987103,1607.1565815747874,1610.1245849609375
1126.5113647460937,1074.3085197576509,1111.5128130052653,1150.208295032247,1606.4338623046874
2207.229443359375,2159.02898968909,2254.065046974271,2174.1189667405188,1724.670849609375
2505.694091796875,2246.886231004416,2412.3718534321206,2324.868915340701,2662.051708984375
847.083349609375,730.970328940571,742.2629136190161,731.8140002765351,692.0790161132812
1645.11123046875,1737.7452216727495,1802.7113808112056,1696.6857098722126,1754.8428955078125
1943.0365966796876,2060.1633666522293,1991.5135104944577,2050.6741603263063,1852.79140625
1886.07509765625,1793.3277446873315,1800.8173243769256,1776.544001947362,1620.561767578125
1383.1069091796876,1218.0740071228731,1218.7674083675806,1115.5502860955025,1232.7339111328124
2011.9035400390626,2255.132440614777,2290.0612809139016,2226.242784369334,2159.776416015625
759.7597045898438,876.7140086767846,827.2312103030561,730.1281111956658,1035.0515747070312
3156.714990234375,3443.4770490631345,3307.080414541551,3208.8019180300203,4274.14755859375
2641.921826171875,2770.024548526349,2915.696274531673,2742.48435778285,3185.053369140625
3025.490234375,3308.498887721965,3479.185809278732,3179.221093693162,4723.04501953125
1041.9439453125,1050.9912798607645,1064.4129253808248,1076.7852606163865,894.5260620117188
2499.407080078125,2464.659567542697,2280.0822289037624,2204.665394449269,2223.362548828125
2111.90234375,2068.5835222087508,1823.3596701512397,1857.583118832279,2173.3916015625
2667.358203125,2580.637396058298,2501.5777535500356,2480.153476711021,1764.2708740234375
2587.205517578125,2987.3259379468195,2912.559623550841,2704.4247684299075,2905.887255859375
2960.027490234375,2791.516480315216,2866.2134675716925,2991.6286793179443,3525.755224609375
2164.7517578125,2149.5331362962434,2084.1644229635654,2201.7530093262126,1756.9986083984375
1927.93046875,1765.8465517943016,1814.0238020144575,1668.7113912880873,1641.552099609375
2546.626904296875,2465.070698184841,2393.7646995916257,2517.37507902114,2228.0386474609377
2080.8373779296876,2105.5231118580436,2031.625954650773,1993.384018755412,2044.646435546875
1079.31923828125,1092.7109850171717,1099.1229428847705,1070.4471659802798,1018.5149536132812
4302.44599609375,4624.97308342637,4436.2033349650155,4172.27481180535,4381.87841796875
1818.3640625,1568.3666518871537,1830.7546222520693,1916.142445986127,1453.7560791015626
1043.249365234375,902.1560931145623,802.3715552319151,937.6796870654176,1026.3053588867188
4257.20986328125,4333.596545312144,4439.872565427171,4329.299849188033,4165.420263671875
1568.1152587890624,1715.712561808286,1604.0129875678072,1741.9559120995496,1655.746435546875
687.8656005859375,787.4620827792332,650.2376549484802,680.4183251331342,924.5987670898437
2716.7314453125,2664.041823748153,2446.159817076962,2428.3205390901558,2869.977978515625
369.32891235351565,587.8002099773855,542.6155691793966,518.0164418433245,764.028662109375
968.77646484375,1018.4285331681089,1006.2569560096941,1188.9358402676216,1413.062158203125
825.9066162109375,956.107655139027,997.2355307212104,992.2246928113613,977.0357666015625
1616.3998291015625,1475.453252895179,1416.4262297270639,1454.975857784331,1174.2771728515625
2732.328369140625,2524.6069116601257,2736.6676524942695,2862.839642117384,2527.405908203125
1573.271435546875,1656.1876055347414,1484.9750626814189,1419.0321161358295,1222.6067138671874
2885.955078125,2620.6251576568825,2604.415870899665,2535.1031144450367,2956.603466796875
1981.216357421875,2146.5409470415516,2308.1230527738835,2242.0982350187937,2526.8962890625
1064.0295043945312,986.2596059324635,1072.8749894431862,1038.8325081956862,1154.63466796875
1079.6217651367188,908.3042087829197,875.7375225280259,986.4442578707792,906.57041015625
3639.694921875,3478.51667400878,3706.4382677689405,3636.3556822298415,4084.823291015625
3069.7271484375,2524.245765029508,2710.0301881030537,2833.6203523675727,2581.49296875
3250.144091796875,2946.019707209637,3130.6714642056527,2925.8396008910254,3277.412255859375
1319.3374267578124,1381.348408953223,1262.5334606217707,1320.0694875823692,1339.2084716796876
2080.2737548828127,2019.0139610300412,2058.599028749423,2051.2894097125745,2278.547705078125
2373.658056640625,3091.2529018197406,2841.8408382100856,2949.4834207954386,2297.7224609375
1626.520947265625,1557.6108300245633,1638.08901764043,1763.6435570212416,1439.5822265625
1591.905615234375,1695.5325761045474,1667.7441906965755,1651.9072520242516,970.9324584960938
2121.909375,1849.069950259395,2039.4237769662275,1935.8897661746112,1110.9644287109375
1996.0913330078124,2434.3044656185093,2412.824130864473,2144.36200202671,1861.79287109375
3518.05087890625,3599.795549139425,4069.538006955912,3876.0250881162174,4184.89521484375
649.33134765625,749.7253708316069,750.6985832827479,650.4570230814585,610.685546875
2943.25283203125,3015.041983996355,2850.918542717247,3010.1336616663275,2558.288232421875
658.3865966796875,726.0151898762454,740.3639940731068,846.402499576521,782.584521484375
3474.1146484375,3461.4727526270217,3254.299069634322,3229.4585497638222,2838.88232421875
3138.176513671875,3837.2499809963897,3611.501514044977,3412.754308598066,3707.60927734375
2397.71376953125,2281.730556766323,2596.4311079886015,2483.5987688693945,2628.006982421875
1522.4869873046875,1264.5618396531797,1390.8979663226016,1305.951927421783,1070.7698974609375
1757.3634521484375,1660.5188968412142,1594.3229058011889,1692.7497040416492,1822.825390625
2599.327685546875,2687.5183254179547,2936.124220645418,2672.9448620258636,2962.908935546875
1509.6062255859374,1357.6238105887437,1461.1590161238255,1439.404914669315,1550.5607421875
2561.67490234375,2250.604602306695,2338.2534290505746,2200.550359484889,2235.053125
4174.12109375,4321.064485431494,4421.879018676123,4545.844433585545,4635.728125
1475.2496826171875,1706.454508994193,1687.2908322126998,1664.1913263877275,1621.3579345703124
2712.4005859375,2457.370722356457,2542.2370177933685,2612.010353376332,2638.51865234375
930.2473999023438,806.887047848614,832.7131672437808,853.7638965292642,847.1834838867187
1344.1920654296875,1516.679054430841,1373.3774180963976,1339.3531696547975,1431.043212890625
3047.42705078125,3107.5568136405623,2907.77331344469,3085.142687672872,3082.10205078125
3002.667041015625,3284.232089129626,3282.3182970775392,3304.804645437826,3300.74375
3060.29248046875,2895.3904758994613,3027.300704033205,2892.775510111871,2793.2251953125
2776.156298828125,2608.543692531531,2571.4839826084317,2573.482430669177,2796.593212890625
747.3817504882812,774.2673409859726,781.5789470396298,840.7605789756435,960.1640991210937
756.51416015625,842.6331981564799,800.0426294509041,900.5955902009715,1231.842236328125
1787.886376953125,1594.1761233461625,1708.0826094875636,1475.9931707861656,1400.9472412109376
1027.797607421875,1103.4324019366632,960.5077482033187,1168.58036099728,1161.2992309570313
2291.941259765625,2083.3886332799493,1882.8216570419377,1897.5525664125848,1657.881591796875
1657.0822998046874,1676.8163833083502,1736.8665439695965,1769.2198519868973,1603.5262939453125
3250.01181640625,3621.1440236244953,3910.6261090268454,3727.606109121122,3965.025146484375
2455.4787109375,2531.5508731874293,2217.860490919182,2215.8296065043205,2045.283837890625
3616.611962890625,3320.896613340956,3231.6759567495724,3325.2226296563435,3638.012744140625
1294.24775390625,1176.1186308006231,1096.3191706046696,1226.9166482364762,1124.888671875
1612.596923828125,1582.7745112700309,1454.2294398129368,1505.115036026791,1517.6127685546876
2536.79228515625,2515.124890764497,2369.7483891643956,2488.0571169299615,3049.04345703125
1607.6163330078125,1568.647693383632,1395.9890258428527,1451.7745652279834,1255.782373046875
1874.6716552734374,1562.9792960916884,1565.1499970416517,1708.3099045889783,1906.92412109375
1773.2824462890626,1489.8001343438082,1602.8612071209627,1555.271889336352,1236.7816162109375
3448.523193359375,3772.6723022021083,3768.1276307036555,3901.991182572326,3891.35537109375
2804.7556640625,2714.244920671875,2631.1391069524702,2769.656802592176,2422.12158203125
655.2288696289063,714.8194946577992,647.3371012946798,654.7137281319181,961.1817138671875
3545.87373046875,3795.088117472311,3672.2807029826895,3857.727375457319,3425.0162109375
1531.18232421875,1541.3095876917828,1509.0235008271138,1386.93063065321,1486.8843994140625
2160.897705078125,1874.197960421953,1894.8616001574549,1959.9075575084867,1813.032568359375
1910.47216796875,2159.0652849493194,2089.8408946793684,1998.0098353952442,2451.7244140625
536.619287109375,689.872854941634,606.488904281932,621.9497041296569,831.4889892578125
2702.548193359375,2586.809749155457,2557.601170097754,2286.7161798365364,2345.10859375
1441.246923828125,1590.2249572579763,1407.1909070466968,1485.6063399650059,2082.0284912109373
1052.6623046875,1065.4073799253167,1100.2411380504786,1083.4863814851901,1067.7011108398438
4145.545166015625,4500.0518463471335,4168.611847256987,4119.795744994811,4660.02900390625
2370.6265625,2420.3368337118873,2285.567526785248,2359.880555770558,2005.960693359375
896.2056762695313,863.1828508226517,891.0197177614325,900.6850322524764,573.3174621582032
2565.107421875,2439.678171410984,2478.7566881257144,2448.16905227534,2765.90166015625
1791.4741455078124,1782.934072013873,1716.859466337492,1735.5102135441116,1807.523974609375
943.0079956054688,891.1191763106641,1033.2197291206865,978.7395611814587,1169.2693359375
1171.7196533203125,1130.0251169501998,1152.905694433481,1206.283221095246,1340.22041015625
2082.191796875,1795.6946829657766,1955.9106615997803,1995.0893762053129,1973.8909423828125
770.5106567382812,773.8712621189025,770.4242896780622,749.7139407799826,930.083544921875
993.4285278320312,1138.6324431420637,1092.5318628861096,1180.0016408056551,1027.0376098632812
2092.49052734375,1943.3555611772892,1876.7745852347857,1983.8260988318532,2003.64794921875
3207.382177734375,3487.846887004598,3554.693648649079,3518.7590797483194,2620.79794921875
2641.27373046875,2651.2942602514004,2649.8476447462226,2658.6784075377736,2992.692333984375
2535.205615234375,2902.2510294703848,2505.6919148127818,2916.5736281168074,3404.32099609375
131.66741104125975,384.0207503988317,401.3164821955395,370.31375137194334,322.8402099609375
835.9725341796875,888.2538908173603,853.832959032743,939.9208701986383,872.2425537109375
1777.764208984375,1579.931576000493,1432.103015930938,1451.4410543564632,1954.3020751953125
1530.113671875,1468.5621401808942,1540.3374492855305,1479.8627638446997,1533.7228271484375
1896.8953125,1974.9612186764741,2104.6106516648065,2088.0798716871805,2181.9244873046873
1359.243701171875,1226.333439747267,1226.3577971183415,1209.9680024168501,1289.8668701171875
1481.933642578125,1459.3512676469531,1583.0919981699294,1450.170388511749,1711.262060546875
470.219287109375,653.8664382966024,732.35230927207,705.9240697095485,987.7742065429687
1272.762548828125,1401.7067413639083,1352.4765956631077,1361.980301695132,1318.7970458984375
2356.99599609375,2497.042432314119,2334.607525736445,2523.0697733224915,2070.092236328125
1143.5086669921875,1184.4681077948703,1185.615997567622,1168.362173352655,1010.155517578125
1439.6154541015626,1256.0364407542688,1508.6852606652433,1372.7185558577955,869.2409790039062
2504.4849609375,2231.870991791945,2331.2149859337583,2312.7923761347192,2592.6953125
1378.07919921875,1507.4382054535051,1470.8974091236223,1390.6295734434623,1356.4739990234375
3345.22373046875,3350.325228811893,3684.135145663108,3338.7429382358655,3230.329736328125
1905.72001953125,2016.2127232679013,1882.5548617066645,2191.6629845339044,1565.3099609375
2474.934375,2621.6563716536593,2453.1093939860557,2499.9031829392725,3161.9318359375
236.11539306640626,434.64162892756383,419.7143155434358,444.4026915390009,365.3973083496094
3808.6765625,3488.96384578399,3783.970320506372,3588.99323787278,3237.53515625
1673.639794921875,1728.87328075116,1584.4208881638099,1659.6666083825894,1351.5566650390624
3531.481982421875,3986.380088086754,4036.555944036775,3715.744481253929,3022.213525390625
2276.305029296875,2227.726246504236,2371.0170957750674,2374.6732465313366,2560.078955078125
2624.305517578125,2616.665796094184,2635.4417421266903,2761.5979028608467,2064.9773193359374
2253.149658203125,2157.6791674193237,2059.7078465787295,2223.033776283784,2301.26259765625
4619.7318359375,4793.004890255112,5026.25540388631,4984.168232278202,6183.03935546875
3827.95830078125,4009.848436777099,3863.041951442755,3983.364262930629,4175.627099609375
4588.30517578125,5203.063393704186,5290.764141442528,5009.552637555847,5536.5322265625
3816.805859375,3834.0445042654346,4099.040444400582,4162.271672074438,4718.0703125
277.1189331054687,453.2066574367166,551.1534651374513,532.5922710205306,455.4849365234375
1645.1291015625,1437.7451794315832,1532.0997304532038,1398.1512985491233,1403.3705078125
1101.3347534179688,1321.362217025988,1203.3655487019018,1258.7981940025825,1170.996630859375
2471.391455078125,2497.522556645527,2670.5238001193843,2532.7086021775845,1910.824755859375
727.483447265625,699.3385077511766,762.1387328104144,753.0030006196072,795.273583984375
1262.3909912109375,1343.8597140287811,1289.1483535148272,1255.6275876275545,1330.89267578125
1222.878857421875,1045.0035769482517,994.4673595318836,1082.0608383645824,787.0718139648437
1202.420263671875,1018.8796668681307,1118.1935125190587,1052.9607123965036,1264.9771728515625
2493.411572265625,2431.5842316757444,2469.492167398076,2320.0379674424794,2803.459228515625
1902.970654296875,1755.5578986769087,1589.395502187658,1791.6547720419428,1447.931591796875
2786.85927734375,2660.0524413137837,2625.506403489845,2644.2027572070983,2746.242724609375
1809.112060546875,1678.3744257497597,1616.4139602642786,1651.5740339386732,2141.73759765625
1800.9314697265625,1593.471375981432,1744.824372192128,1753.1800145719706,995.9367919921875
2502.8544921875,3098.860772483471,3123.755747166223,3112.100176153853,2632.73623046875
3156.816943359375,3241.1957410943655,3287.3577439482774,3223.433895443073,3177.445458984375
1163.0738525390625,1004.9473066817136,985.3970681949788,987.2564876680666,1061.9066650390625
1280.75322265625,1413.4261199885468,1360.5934732710498,1355.738611064131,1627.040673828125
2517.415771484375,2171.2755780505777,2152.603360014651,1941.0548699224153,2593.123779296875
2149.4531982421877,2164.422771178599,2122.0474458631134,2144.653490866099,2150.6658203125
2659.343310546875,2705.763503614166,2495.922671299941,2653.698026901277,2487.46435546875
3353.896484375,3285.3607217487925,3375.2916761486495,3226.3023498497746,3145.591552734375
3924.849365234375,4096.385643147874,4620.71578958429,4309.998121426737,3954.99384765625
2577.475439453125,2702.163402763458,2515.825199268938,2631.614409882165,2377.8890625
627.5001220703125,719.0811607968174,704.621757470925,680.9295537810133,549.4097229003906
2135.299462890625,1881.0892512965154,1906.2055544322634,1825.55932766743,1853.10068359375
724.3353759765625,542.3972904650752,689.0205902684294,641.8294614213789,724.2587890625
2629.226904296875,2657.1167693849766,2814.928846759426,2559.6440562488083,2549.0552734375
1910.9694091796875,1606.6711529463976,2007.8378206485238,1837.7848956995913,1955.8584716796875
2546.695166015625,2565.153480960607,2378.042290641569,2456.347454280569,2510.57734375
2760.81591796875,2757.3067460031043,2620.813602316619,2732.521803618104,2332.066357421875
525.3783386230468,687.0433219109175,704.7888803040839,671.7688788129295,427.6211242675781
852.55283203125,840.5838644599111,786.7344866214496,792.5114272275963,839.0522705078125
2352.394287109375,2616.2925053605804,2666.9838593506784,2569.502209442823,2172.4276611328123
2454.7564453125,2122.5320294788553,2177.1481832051754,2336.690479231094,2476.1076171875
2447.44794921875,2554.6693298627106,2445.229628204686,2543.129308352299,2684.82587890625
434.1722412109375,491.391497050775,538.4846060729187,507.82029423310223,483.9347900390625
2167.35009765625,1904.8733792002865,1989.1061840442367,2048.1648360729105,2006.2801025390625
2643.048876953125,2537.1246351472987,2562.5019162031267,2353.6339700724193,1747.3201171875
1411.266357421875,1260.4978039758487,1267.9358990239728,1214.5515391226322,1280.7052490234375
3644.119384765625,3873.521009346236,4030.9773264876885,3883.3410470340073,4144.676416015625
1648.5297119140625,1734.1575440507313,1366.0989240717422,1643.004923456217,1954.6333984375
2645.51083984375,2417.259911884924,2373.397964721601,2676.295670788473,2479.951611328125
1379.2829345703126,1538.9311516441758,1473.2656649949836,1609.6144131164974,1306.4521484375
3607.212646484375,4044.510710056283,4531.241958221704,4301.35341980231,4818.87080078125
3814.06015625,3951.0988099176698,4091.5168995212275,3604.2676042808607,3629.96103515625
1512.8399658203125,1448.8933132428726,1461.5341252803757,1446.8030177323865,1555.4437255859375
3756.9701171875,3970.721915051524,3897.9386896277974,3935.275471391045,4385.85322265625
790.0853637695312,890.3045470737397,801.9802880870122,868.117578822955,1080.8495849609376
1006.967529296875,950.1968227106574,972.7207116365078,858.9654406781285,1052.6582763671875
1428.853076171875,1269.9633101303716,1274.6945187676104,1286.5669047730344,1135.2194091796875
497.60771484375,550.2275497577227,470.2345059582766,460.1702625569771,234.5218994140625
3365.03876953125,3428.784261198377,3572.9324273849634,3307.5575468849893,3687.959765625
1975.8028564453125,1958.5035874059663,1794.4330584599688,1751.2790202016447,1537.37841796875
840.1435913085937,730.9253384322323,821.3668784441322,662.5837533877414,716.7126220703125
1757.958544921875,1535.206736418586,1601.4538293768414,1524.7655938533085,1598.5540283203125
1440.9020751953126,1588.0223856493483,1881.4779880823196,1760.7025132436333,1623.5603759765625
2310.784326171875,2115.9565433375947,2178.6344926288416,2174.182762840592,1876.8836181640625
2839.8287109375,2591.994159938303,2661.6307639133493,2599.4185994099475,2779.523046875
3626.690478515625,3520.007838641811,3317.8036085075096,3398.9954816106865,3253.864306640625
684.3835571289062,834.0557108935415,801.7167943074264,679.4417484562812,584.4744384765625
2995.4416015625,2805.52621564362,2809.5789656465813,2773.090002410546,2736.591748046875
2712.573974609375,2749.1695228448216,2932.881420391421,2913.1266816843117,2457.24921875
2147.2827392578124,1888.2778018268332,2015.623736076935,1943.8625897424222,2770.43349609375
1583.89228515625,1331.6954618516327,1432.4305432640517,1482.9874143008462,1594.4262939453124
2743.866015625,2623.2776716274857,2590.5371718851516,2536.304415630036,2539.046435546875
3846.10771484375,4178.922811814239,4073.0047726392827,4422.172548578015,4090.232763671875
4180.0359375,4440.819295031015,4232.491815872474,4355.171996283495,4478.68671875
3314.143359375,3512.095349831853,3481.6638982236896,3222.8153236681947,2667.425244140625
1404.320751953125,1285.1313153171027,1228.027477808341,1342.655550504415,974.0370727539063
964.1869873046875,1048.7761167313363,830.5183689812469,845.7949909200221,856.1070678710937
2935.19140625,2811.4964399319897,2762.867102604467,2719.807927220488,3013.30791015625
3419.06728515625,3841.3891386165587,4430.26623657927,4153.731775424008,4892.5115234375
1293.5984375,1390.8442849898472,1502.0467792409702,1361.714123787799,1609.534033203125
3842.1130859375,4025.7153289527987,3907.372635577941,4084.068029514709,4340.68681640625
3611.2576171875,3828.294086009845,3951.9510978092526,3851.435144373285,5735.08779296875
619.2143676757812,686.4206803307354,612.4077556131024,592.2157379851274,616.231787109375
1347.0979248046874,1208.7906119683298,1134.7492446079852,1215.5457448644563,916.2296020507813
4425.93818359375,5077.8516648032555,4900.474342489526,4852.0559906081535,4785.48857421875
790.5741455078125,707.4715652398694,836.7319935976236,795.2569168820703,674.14921875
3555.87998046875,3411.041982838421,3908.2047258469547,3765.398537577816,4149.5998046875
4792.03095703125,5074.173560298934,5230.61368053192,5226.336418268647,4561.54697265625
3204.960009765625,3062.809465718097,3042.606278600041,3152.7481003815947,3119.36240234375
4349.285107421875,4249.9256055093865,4238.899491248327,4269.9550797272095,4150.936865234375
1995.284033203125,1857.275243812528,1793.9047247173871,2004.719021208523,1495.0405029296876
1847.2252197265625,1856.3767545489486,1805.7062086318347,1813.159508499979,1713.9564697265625
595.8432861328125,670.2381026285273,685.6753334997616,632.5516716936522,846.9853759765625
2183.3425048828126,2909.8597973455003,2623.559100352327,2579.8256214530766,2421.691845703125
2470.639404296875,2410.256990301777,2675.6703351023843,2543.139564992749,2607.1583984375
2076.00380859375,1881.3895558389818,1958.5981543466346,1923.8213203349746,1483.0651611328126
1748.8784423828124,1415.2255408909364,1573.0637437403873,1619.1042758013368,1657.568994140625
3559.379736328125,3284.867691487677,3201.0608870763863,3281.9725426062955,2729.488623046875
1011.7593139648437,989.1623493221339,1011.751098740958,935.6579818593648,910.3443481445313
3189.342822265625,2970.1395285095678,3198.914582395769,3053.169572976244,2412.1607421875
1772.6193603515626,1805.4065644041511,1673.4862204814956,1873.1087181249973,1355.3765380859375
1349.294091796875,1407.904872137818,1345.9013791006757,1274.8301813476726,1203.1322265625
1691.9172119140626,1585.000377912655,1616.7086707897151,1600.4460513531972,1321.9907470703124
1791.2021240234376,1750.501302967889,1522.0517071675577,1611.9846718356084,1572.8094970703125
1706.6893310546875,1329.4447803971675,1438.0729838153736,1461.0240242294108,1154.0423583984375
2338.339990234375,1992.7681116999054,2166.5111535042856,2227.957992905821,2142.9508544921873
2250.891845703125,2614.4821029415143,2532.782117530573,2385.0717476695,2934.46484375
1832.4861083984374,1720.5063457858828,1768.123320433707,1626.104548705719,904.9372436523438
3437.213427734375,3640.373438516376,3820.2505305436366,3680.0879474233734,4158.93955078125
3948.869482421875,4699.6014140566285,4478.133430884858,4485.850858282412,3688.18876953125
1114.2105590820313,1015.3459867693864,966.0120850023538,955.4794079383207,791.763134765625
2279.16796875,2235.087653690466,2212.1022546346016,2532.612802673838,2830.915478515625
544.259130859375,604.9776590650192,584.601509526667,647.0164619703895,741.6067504882812
4789.21533203125,5341.460427743748,5662.470368797727,5510.0765353266115,4412.59775390625
2328.199658203125,2945.1981629020765,2819.7772647147603,3032.8367813474497,3277.520703125
2467.670947265625,2270.849900238516,2349.324197228584,2277.4622890857327,2972.45771484375
2175.8228515625,2098.151023886055,2219.22183533692,2123.3219025183275,2103.021630859375
1600.834619140625,1723.0089072675587,1692.254900773094,1691.9820404090697,1645.7625244140625
2424.595751953125,2422.310066205707,2528.4675002676436,2426.210640493805,2189.026904296875
2111.891064453125,2170.8560406316765,1983.35365417206,2009.3342637380185,2024.0116943359376
1988.9695556640625,1694.1532793910967,1703.0154378239163,1725.5206217881077,1472.4467041015625
2378.011328125,2286.5204816288283,2247.127395773531,2255.914858891441,2277.597607421875
628.9535827636719,546.8821955622382,608.9209747303909,593.4324399631307,670.1585327148438
1387.139453125,1376.9556014911896,1414.0938472132098,1378.0406356122417,1600.6332763671876
3613.83984375,3442.911365458094,3392.8022996033565,3571.029086180006,3656.617626953125
1772.2913330078125,1720.6475185420481,1663.8881001337836,1799.4081606328248,1695.0270751953126
1709.4920166015625,1622.6233184086964,1700.5433323031277,1502.8896078290325,1926.3135009765624
2395.551025390625,2328.685024850961,2412.411656347772,2335.705980494883,1899.70849609375
1748.61611328125,1587.880617031427,1688.2572548705793,1688.2965768455556,1634.9753173828126
3404.946875,3173.8331651986855,3740.504239483363,3663.6540026815346,3506.887548828125
4749.33447265625,5250.075343577651,4991.911840437226,5519.830194516873,5581.2455078125
755.9814086914063,707.9883182310781,751.4119682233502,703.9931540036547,765.606396484375
1539.77548828125,1240.4429554267174,1277.3764647760595,1296.306601905989,1674.009228515625
2405.239697265625,2620.943793349845,2804.8564180894,2563.598078057686,2719.380078125
2967.5615234375,2723.0107200261,2610.4264351028896,2600.998662386558,2524.708984375
2847.171337890625,2864.579547352575,2787.598013007155,2672.720326753223,3123.5177734375
1832.749072265625,1764.4327695017048,1900.3503491360298,1804.9313090506753,2021.7977294921875
1552.1795166015625,1672.802057243092,1546.2316632830134,1552.1606594289376,1494.3310791015624
1114.8846557617187,1291.0143370976882,1244.524349013729,1219.0404779678865,1518.4324462890625
2968.435009765625,2893.9204378089685,2710.328930463067,2810.839995765136,2431.38544921875
3267.4779296875,3407.408933545075,3225.123241954637,3109.440942912324,3189.425732421875
3342.071826171875,3387.897327262851,3449.1758688802634,3410.2020575529095,3894.99697265625
5529.24912109375,5566.474064496899,5554.568465578655,5406.816125388837,6107.64013671875
2831.757666015625,2850.679514063341,2854.0345615977285,2979.2383172376067,3254.72568359375
2052.1590087890627,1672.6990836407592,1824.7215995099366,1917.7625831522935,921.3693237304688
712.098583984375,788.3913430100647,833.1595483258122,779.7164966725232,679.4333984375
1696.98408203125,1542.8098813256117,1485.0201541793122,1425.8185105916518,975.7453979492187
1804.7526611328126,1946.9692151346724,1839.2656398458741,1979.91490553048,1518.96240234375
1860.6286376953126,2107.4430273583057,2160.1399375200626,2008.2203986667967,1608.600048828125
1420.290576171875,1324.9011808017344,1248.645314203683,1233.3836072249965,1480.6642333984375
1453.74072265625,1399.9197207559234,1437.877463896163,1418.1033848058319,1348.2536376953126
457.635302734375,480.32207622542256,521.2443593003693,528.1929771828682,543.5880920410157
1482.7622314453124,1263.256592178155,1518.9302424248128,1407.2782222040544,1462.6898681640625
2929.49326171875,2711.847094089704,2639.832338402749,2515.6231930190625,2136.526171875
4115.498779296875,4288.931956487644,4484.305806872236,4395.606105112699,4926.858984375
2259.491796875,2092.5725605905463,2292.0049176772704,2133.1366202483573,1787.246533203125
4548.08701171875,4902.429012758256,5000.287034153849,5040.58796770286,4029.397802734375
2806.19560546875,2716.065817290377,2687.7815933311153,2708.488552247626,2437.46435546875
1416.3630126953126,1541.1631086423083,1704.8530920182748,1593.7508510684738,1546.752587890625
4637.323828125,4643.561498114024,4403.568541307037,4462.620833727082,5301.3494140625
413.34752197265624,494.0533809174991,518.5522941869359,480.7968278367549,683.9799560546875
2564.641259765625,2398.9807981957574,2415.919517941944,2431.836129699375,2253.823876953125
586.79580078125,628.8013291178755,628.4461846261086,693.8173107480332,532.3382263183594
2465.372900390625,2443.8606188257754,2540.8673313684585,2327.2546850294834,1841.36171875
1941.1021240234375,1852.310287271091,1950.8478798105905,1700.2764475311499,1426.8558837890625
825.6230346679688,865.6069098289547,947.0505015638279,844.8437797851963,732.8023315429688
2682.846728515625,3037.3702427637995,2766.003704693639,2677.8873208614596,2560.852734375
436.29706420898435,526.4765300171197,537.7596235613703,583.8696822328156,545.8082763671875
1269.9243896484375,1258.4957286896608,1222.770208365989,1193.9611447979805,1177.0502197265625
3227.0783203125,2967.7047244978435,3137.915196330282,3073.4871978744536,3198.702490234375
1039.7022827148437,1046.755268428638,970.160982510892,1004.0938234031089,1163.9220703125
1141.4326416015624,1307.8566198480617,1183.6681610184855,1125.6435043031302,1034.5387084960937
783.7174926757813,849.761870635851,853.6511385291849,723.5062638963757,1041.1479736328124
